"id","site_id","cctv_name","site_name_cctv","cctv_flusonic","cctv_alias","address","province_id","province_name","city_id","city_name","district_id","district_name","subdistrict_id","subdistrict_name","longitude","latitude","rtsp","rtmp","hls","status_cctvline","description","image1","image2","is_enabled","view_count","created_at","updated_at","deleted_at"
122,"705598","Grogol-Selatan-017-705598_3","Grogol Selatan-017","Grogol-Selatan-005","Grogol Selatan 005","Jl. Kebayoran Lama",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"GROGOL SELATAN",NULL,"KEBAYORAN LAMA","106.7785","-6.22519","rtsp://cctv.molecool.id:554/Grogol-Selatan-005","rtmp://cctv.molecool.id:1935/static/Grogol-Selatan-005","https://cctv.molecool.id/Grogol-Selatan-005/index.m3u8",NULL,"KEBAYORAN LAMA , GROGOL SELATAN , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Grogol-Selatan-005/preview.jpg","https://cctv.molecool.id/Grogol-Selatan-005/preview.jpg",1,2,"2018-11-21 15:54:21","2022-07-27 04:04:52",NULL
123,"705598","Grogol-Selatan-017-705598_4","Grogol Selatan-017","Grogol-Selatan-006","Grogol Selatan 006","Jl. Kebayoran Lama",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"GROGOL SELATAN",NULL,"KEBAYORAN LAMA","106.7785","-6.22519","rtsp://cctv.molecool.id:554/Grogol-Selatan-006","rtmp://cctv.molecool.id:1935/static/Grogol-Selatan-006","https://cctv.molecool.id/Grogol-Selatan-006/index.m3u8",NULL,"KEBAYORAN LAMA , GROGOL SELATAN , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Grogol-Selatan-006/preview.jpg","https://cctv.molecool.id/Grogol-Selatan-006/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
124,"705237","Grogol-Utara-011-705237_3","Grogol Utara-011","Grogol-Utara-001","Grogol Utara 001","Jl. Tentara Pelajar",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"GROGOL UTARA",NULL,"KEBAYORAN LAMA","106.79304","-6.21642","rtsp://cctv.molecool.id:554/Grogol-Utara-001","rtmp://cctv.molecool.id:1935/static/Grogol-Utara-001","https://cctv.molecool.id/Grogol-Utara-001/index.m3u8",NULL,"KEBAYORAN LAMA , GROGOL UTARA , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Grogol-Utara-001/preview.jpg","https://cctv.molecool.id/Grogol-Utara-001/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
125,"705241","Grogol-Utara-015-705241_2","Grogol Utara-015","Grogol-Utara-002","Grogol Utara 002","Jl. Patal Senayan 1, Grogol Utara",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"GROGOL UTARA",NULL,"KEBAYORAN LAMA","106.7950444","-6.223187988","rtsp://cctv.molecool.id:554/Grogol-Utara-002","rtmp://cctv.molecool.id:1935/static/Grogol-Utara-002","https://cctv.molecool.id/Grogol-Utara-002/index.m3u8",NULL,"KEBAYORAN LAMA , GROGOL UTARA , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Grogol-Utara-002/preview.jpg","https://cctv.molecool.id/Grogol-Utara-002/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
126,"705621","Grogol-Utara-016-705621_1","Grogol Utara-016","Grogol-Utara-003","Grogol Utara 003","Jl. Palmerah Barat",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"GROGOL UTARA",NULL,"KEBAYORAN LAMA","106.8123997","-6.171029722","rtsp://cctv.molecool.id:554/Grogol-Utara-003","rtmp://cctv.molecool.id:1935/static/Grogol-Utara-003","https://cctv.molecool.id/Grogol-Utara-003/index.m3u8",NULL,"KEBAYORAN LAMA , GROGOL UTARA , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Grogol-Utara-003/preview.jpg","https://cctv.molecool.id/Grogol-Utara-003/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
127,"705621","Grogol-Utara-016-705621_4","Grogol Utara-016","Grogol-Utara-004","Grogol Utara 004","Jl. Palmerah Barat",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"GROGOL UTARA",NULL,"KEBAYORAN LAMA","106.8123997","-6.171029722","rtsp://cctv.molecool.id:554/Grogol-Utara-004","rtmp://cctv.molecool.id:1935/static/Grogol-Utara-004","https://cctv.molecool.id/Grogol-Utara-004/index.m3u8",NULL,"KEBAYORAN LAMA , GROGOL UTARA , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Grogol-Utara-004/preview.jpg","https://cctv.molecool.id/Grogol-Utara-004/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
128,"705624","Grogol-Utara-019-705624_3","Grogol Utara-019","Grogol-Utara-005","Grogol Utara 005","Jl. Tentara Pelajar, Dekat Samba Futsal, Grogol Utara",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"GROGOL UTARA",NULL,"KEBAYORAN LAMA","106.79502","-6.2145","rtsp://cctv.molecool.id:554/Grogol-Utara-005","rtmp://cctv.molecool.id:1935/static/Grogol-Utara-005","https://cctv.molecool.id/Grogol-Utara-005/index.m3u8",NULL,"KEBAYORAN LAMA , GROGOL UTARA , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Grogol-Utara-005/preview.jpg","https://cctv.molecool.id/Grogol-Utara-005/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
129,"705628","Grogol-Utara-023-705628_1","Grogol Utara-023","Grogol-Utara-006","Grogol Utara 006","Jl. Teuku Nyak Arif (Depan Belle)",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"GROGOL UTARA",NULL,"KEBAYORAN LAMA","106.78178","-6.22075","rtsp://cctv.molecool.id:554/Grogol-Utara-006","rtmp://cctv.molecool.id:1935/static/Grogol-Utara-006","https://cctv.molecool.id/Grogol-Utara-006/index.m3u8",NULL,"KEBAYORAN LAMA , GROGOL UTARA , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Grogol-Utara-006/preview.jpg","https://cctv.molecool.id/Grogol-Utara-006/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
130,"705631","Grogol-Utara-026-705631_3","Grogol Utara-026","Grogol-Utara-007","Grogol Utara 007","Jl. Permata Hijau (Dekat Hero Permata Hijau)",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"GROGOL UTARA",NULL,"KEBAYORAN LAMA","106.787608","-6.221654","rtsp://cctv.molecool.id:554/Grogol-Utara-007","rtmp://cctv.molecool.id:1935/static/Grogol-Utara-007","https://cctv.molecool.id/Grogol-Utara-007/index.m3u8",NULL,"KEBAYORAN LAMA , GROGOL UTARA , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Grogol-Utara-007/preview.jpg","https://cctv.molecool.id/Grogol-Utara-007/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
131,"705027","Gunung-002-705027_2","Gunung Sahari Utara-001","Gunung-001","Gunung 001","Jl. Pakubuwono samping pos forkabi-desa gunung-kec.kebayoran baru-kota jakarta selatan-propinsi DKI Jakarta",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"GUNUNG",NULL,"KEBAYORAN BARU","106.7898074","-6.235877048","rtsp://cctv.molecool.id:554/Gunung-001","rtmp://cctv.molecool.id:1935/static/Gunung-001","https://cctv.molecool.id/Gunung-001/index.m3u8",NULL,"KEBAYORAN BARU , GUNUNG , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Gunung-001/preview.jpg","https://cctv.molecool.id/Gunung-001/preview.jpg",1,5,"2018-11-21 15:54:21","2023-11-17 02:25:39",NULL
132,"705027","Gunung-002-705027_3","Gunung Sahari Utara-001","Gunung-002","Gunung 002","Jl. Pakubuwono samping pos forkabi-desa gunung-kec.kebayoran baru-kota jakarta selatan-propinsi DKI Jakarta",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"GUNUNG",NULL,"KEBAYORAN BARU","106.7898074","-6.235877048","rtsp://cctv.molecool.id:554/Gunung-002","rtmp://cctv.molecool.id:1935/static/Gunung-002","https://cctv.molecool.id/Gunung-002/index.m3u8",NULL,"KEBAYORAN BARU , GUNUNG , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Gunung-002/preview.jpg","https://cctv.molecool.id/Gunung-002/preview.jpg",1,10,"2018-11-21 15:54:21","2023-11-21 07:45:13",NULL
134,"700002","Gunung-Sahari-Utara-001-700002_2","Gunung Sahari Utara-005","Gunung-Sahari-Utara-001","Gunung Sahari Utara 001","Jl.Gunung Sahari, Deket swiss belhotel, Jakarta Pusat",NULL,"DKI JAKARTA",NULL,"JAKARTA PUSAT",NULL,"GUNUNG SAHARI UTARA",NULL,"SAWAH BESAR","106.83452","-6.14883","rtsp://cctv.molecool.id:554/Gunung-Sahari-Utara-001","rtmp://cctv.molecool.id:1935/static/Gunung-Sahari-Utara-001","https://cctv.molecool.id/Gunung-Sahari-Utara-001/index.m3u8",NULL,"SAWAH BESAR , GUNUNG SAHARI UTARA , JAKARTA PUSAT , DKI JAKARTA","https://cctv.molecool.id/Gunung-Sahari-Utara-001/preview.jpg","https://cctv.molecool.id/Gunung-Sahari-Utara-001/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
135,"700002","Gunung-Sahari-Utara-001-700002_4","Gunung-002","Gunung-Sahari-Utara-002","Gunung Sahari Utara 002","Jl.Gunung Sahari, Deket swiss belhotel, Jakarta Pusat",NULL,"DKI JAKARTA",NULL,"JAKARTA PUSAT",NULL,"GUNUNG SAHARI UTARA",NULL,"SAWAH BESAR","106.83452","-6.14883","rtsp://cctv.molecool.id:554/Gunung-Sahari-Utara-002","rtmp://cctv.molecool.id:1935/static/Gunung-Sahari-Utara-002","https://cctv.molecool.id/Gunung-Sahari-Utara-002/index.m3u8",NULL,"SAWAH BESAR , GUNUNG SAHARI UTARA , JAKARTA PUSAT , DKI JAKARTA","https://cctv.molecool.id/Gunung-Sahari-Utara-002/preview.jpg","https://cctv.molecool.id/Gunung-Sahari-Utara-002/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
136,"700002","Gunung-Sahari-Utara-001-700002_5","Gunung-002","Gunung-Sahari-Utara-003","Gunung Sahari Utara 003","Jl.Gunung Sahari, Deket swiss belhotel, Jakarta Pusat",NULL,"DKI JAKARTA",NULL,"JAKARTA PUSAT",NULL,"GUNUNG SAHARI UTARA",NULL,"SAWAH BESAR","106.83452","-6.14883","rtsp://cctv.molecool.id:554/Gunung-Sahari-Utara-003","rtmp://cctv.molecool.id:1935/static/Gunung-Sahari-Utara-003","https://cctv.molecool.id/Gunung-Sahari-Utara-003/index.m3u8",NULL,"SAWAH BESAR , GUNUNG SAHARI UTARA , JAKARTA PUSAT , DKI JAKARTA","https://cctv.molecool.id/Gunung-Sahari-Utara-003/preview.jpg","https://cctv.molecool.id/Gunung-Sahari-Utara-003/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
137,"700216","Gunung-Sahari-Utara-005-700216_4","Gunung-014","Gunung-Sahari-Utara-004","Gunung Sahari Utara 004","Jl. Industri No. 2 (median jalan)",NULL,"DKI JAKARTA",NULL,"JAKARTA PUSAT",NULL,"GUNUNG SAHARI UTARA",NULL,"SAWAH BESAR","106.838091","-6.148489","rtsp://cctv.molecool.id:554/Gunung-Sahari-Utara-004","rtmp://cctv.molecool.id:1935/static/Gunung-Sahari-Utara-004","https://cctv.molecool.id/Gunung-Sahari-Utara-004/index.m3u8",NULL,"SAWAH BESAR , GUNUNG SAHARI UTARA , JAKARTA PUSAT , DKI JAKARTA","https://cctv.molecool.id/Gunung-Sahari-Utara-004/preview.jpg","https://cctv.molecool.id/Gunung-Sahari-Utara-004/preview.jpg",1,1,"2018-11-21 15:54:21","2023-11-07 09:56:38",NULL
139,"705247","Jagakarsa-004-705247_2","Jagakarsa-004","Jagakarsa-002","Jagakarsa 002","Jl. Klapa Tiga, Jagakarsa",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"JAGAKARSA",NULL,"JAGAKARSA","106.828591","-6.330796","rtsp://cctv.molecool.id:554/Jagakarsa-002","rtmp://cctv.molecool.id:1935/static/Jagakarsa-002","https://cctv.molecool.id/Jagakarsa-002/index.m3u8",NULL,"JAGAKARSA , JAGAKARSA , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Jagakarsa-002/preview.jpg","https://cctv.molecool.id/Jagakarsa-002/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
140,"705248","Jagakarsa-005-705248_2","Jagakarsa-005","Jagakarsa-003","Jagakarsa 003","Jl. Moh. Kahfi 1 sebrang T.J.M",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"JAGAKARSA",NULL,"JAGAKARSA","106.8107819","-6.319694454","rtsp://cctv.molecool.id:554/Jagakarsa-003","rtmp://cctv.molecool.id:1935/static/Jagakarsa-003","https://cctv.molecool.id/Jagakarsa-003/index.m3u8",NULL,"JAGAKARSA , JAGAKARSA , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Jagakarsa-003/preview.jpg","https://cctv.molecool.id/Jagakarsa-003/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
141,"704027","Jati-004-704027_1","Jati Padang-001","Jati-001","Jati 001","Jl. tenggiri (depan bengkel sinar motor) - kel. jati - kec. pulogadung - jakarta timur",NULL,"DKI JAKARTA",NULL,"JAKARTA TIMUR",NULL,"JATI",NULL,"PULOGADUNG","106.891285","-6.197071","rtsp://cctv.molecool.id:554/Jati-001","rtmp://cctv.molecool.id:1935/static/Jati-001","https://cctv.molecool.id/Jati-001/index.m3u8",NULL,"PULOGADUNG , JATI , JAKARTA TIMUR , DKI JAKARTA","https://cctv.molecool.id/Jati-001/preview.jpg","https://cctv.molecool.id/Jati-001/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
142,"704027","Jati-004-704027_3","Jati Padang-003","Jati-002","Jati 002","Jl. tenggiri (depan bengkel sinar motor) - kel. jati - kec. pulogadung - jakarta timur",NULL,"DKI JAKARTA",NULL,"JAKARTA TIMUR",NULL,"JATI",NULL,"PULOGADUNG","106.891285","-6.197071","rtsp://cctv.molecool.id:554/Jati-002","rtmp://cctv.molecool.id:1935/static/Jati-002","https://cctv.molecool.id/Jati-002/index.m3u8",NULL,"PULOGADUNG , JATI , JAKARTA TIMUR , DKI JAKARTA","https://cctv.molecool.id/Jati-002/preview.jpg","https://cctv.molecool.id/Jati-002/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
143,"704027","Jati-004-704027_4","Jati Padang-008","Jati-003","Jati 003","Jl. tenggiri (depan bengkel sinar motor) - kel. jati - kec. pulogadung - jakarta timur",NULL,"DKI JAKARTA",NULL,"JAKARTA TIMUR",NULL,"JATI",NULL,"PULOGADUNG","106.891285","-6.197071","rtsp://cctv.molecool.id:554/Jati-003","rtmp://cctv.molecool.id:1935/static/Jati-003","https://cctv.molecool.id/Jati-003/index.m3u8",NULL,"PULOGADUNG , JATI , JAKARTA TIMUR , DKI JAKARTA","https://cctv.molecool.id/Jati-003/preview.jpg","https://cctv.molecool.id/Jati-003/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
144,"704205","Jati-006-704205_3","Jati Padang-010","Jati-004","Jati 004","Jl. Sunan Drajad Pertigaan Jl. Pemuda, Jati",NULL,"DKI JAKARTA",NULL,"JAKARTA TIMUR",NULL,"JATI",NULL,"PULOGADUNG","106.8950846","-6.193621192","rtsp://cctv.molecool.id:554/Jati-004","rtmp://cctv.molecool.id:1935/static/Jati-004","https://cctv.molecool.id/Jati-004/index.m3u8",NULL,"PULOGADUNG , JATI , JAKARTA TIMUR , DKI JAKARTA","https://cctv.molecool.id/Jati-004/preview.jpg","https://cctv.molecool.id/Jati-004/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
145,"704225","Jatinegara-012-704225_2","Jati-004","Jatinegara-001","Jatinegara 001","Jl. Bekasi Timur Raya Sebrang Arus, Jatinegara",NULL,"DKI JAKARTA",NULL,"JAKARTA TIMUR",NULL,"JATINEGARA",NULL,"CAKUNG","106.905224","-6.196258","rtsp://cctv.molecool.id:554/Jatinegara-001","rtmp://cctv.molecool.id:1935/static/Jatinegara-001","https://cctv.molecool.id/Jatinegara-001/index.m3u8",NULL,"CAKUNG , JATINEGARA , JAKARTA TIMUR , DKI JAKARTA","https://cctv.molecool.id/Jatinegara-001/preview.jpg","https://cctv.molecool.id/Jatinegara-001/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
146,"704897","Jatinegara-028-704897_3","Jati-004","Jatinegara-002","Jatinegara 002","Jl. I Gusti Ngurah Rai",NULL,"DKI JAKARTA",NULL,"JAKARTA TIMUR",NULL,"JATINEGARA",NULL,"CAKUNG","106.9040456","-6.2135106","rtsp://cctv.molecool.id:554/Jatinegara-002","rtmp://cctv.molecool.id:1935/static/Jatinegara-002","https://cctv.molecool.id/Jatinegara-002/index.m3u8",NULL,"CAKUNG , JATINEGARA , JAKARTA TIMUR , DKI JAKARTA","https://cctv.molecool.id/Jatinegara-002/preview.jpg","https://cctv.molecool.id/Jatinegara-002/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
148,"705031","Jati-Padang-001-705031_2","Jati-006","Jati-Padang-001","Jati Padang 001","Jl. Pejaten Raya",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"JATI PADANG",NULL,"PASAR MINGGU","106.8293608","-6.279592039","rtsp://cctv.molecool.id:554/Jati-Padang-001","rtmp://cctv.molecool.id:1935/static/Jati-Padang-001","https://cctv.molecool.id/Jati-Padang-001/index.m3u8",NULL,"PASAR MINGGU , JATI PADANG , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Jati-Padang-001/preview.jpg","https://cctv.molecool.id/Jati-Padang-001/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
149,"705265","Jati-Padang-003-705265_1","Jatinegara Kaum-002","Jati-Padang-002","Jati Padang 002","Jl. Pejaten Raya",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"JATI PADANG",NULL,"PASAR MINGGU","106.83752","-6.27939","rtsp://cctv.molecool.id:554/Jati-Padang-002","rtmp://cctv.molecool.id:1935/static/Jati-Padang-002","https://cctv.molecool.id/Jati-Padang-002/index.m3u8",NULL,"PASAR MINGGU , JATI PADANG , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Jati-Padang-002/preview.jpg","https://cctv.molecool.id/Jati-Padang-002/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
150,"705270","Jati-Padang-008-705270_2","Jatinegara-012","Jati-Padang-003","Jati Padang 003","Jl. Tb Simatupang, Akses Jl. Sesneg Sebrang SPBU, Jati Padang",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"JATI PADANG",NULL,"PASAR MINGGU","106.8256805","-6.295053062","rtsp://cctv.molecool.id:554/Jati-Padang-003","rtmp://cctv.molecool.id:1935/static/Jati-Padang-003","https://cctv.molecool.id/Jati-Padang-003/index.m3u8",NULL,"PASAR MINGGU , JATI PADANG , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Jati-Padang-003/preview.jpg","https://cctv.molecool.id/Jati-Padang-003/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
151,"705665","Jati-Padang-010-705665_2","Jatinegara-028","Jati-Padang-004","Jati Padang 004","Jl. Jati Padang Raya",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"JATI PADANG",NULL,"PASAR MINGGU","106.8293699","-6.286005218","rtsp://cctv.molecool.id:554/Jati-Padang-004","rtmp://cctv.molecool.id:1935/static/Jati-Padang-004","https://cctv.molecool.id/Jati-Padang-004/index.m3u8",NULL,"PASAR MINGGU , JATI PADANG , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Jati-Padang-004/preview.jpg","https://cctv.molecool.id/Jati-Padang-004/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
152,"702469","Jelambar-012-702469_3","Jelambar-012","Jelambar-001","Jelambar 001","Jl. Daan Mogot Sebrang Suzuki",NULL,"DKI JAKARTA",NULL,"JAKARTA BARAT",NULL,"TANJUNG DUREN UTARA",NULL,"GROGOL PETAMBURAN","106.784881","-6.165699","rtsp://cctv.molecool.id:554/Jelambar-001","rtmp://cctv.molecool.id:1935/static/Jelambar-001","https://cctv.molecool.id/Jelambar-001/index.m3u8",NULL,"GROGOL PETAMBURAN , TANJUNG DUREN UTARA , JAKARTA BARAT , DKI JAKARTA","https://cctv.molecool.id/Jelambar-001/preview.jpg","https://cctv.molecool.id/Jelambar-001/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
153,"702469","Jelambar-012-702469_4","Jelambar-012","Jelambar-002","Jelambar 002","Jl. Daan Mogot Sebrang Suzuki",NULL,"DKI JAKARTA",NULL,"JAKARTA BARAT",NULL,"TANJUNG DUREN UTARA",NULL,"GROGOL PETAMBURAN","106.784881","-6.165699","rtsp://cctv.molecool.id:554/Jelambar-002","rtmp://cctv.molecool.id:1935/static/Jelambar-002","https://cctv.molecool.id/Jelambar-002/index.m3u8",NULL,"GROGOL PETAMBURAN , TANJUNG DUREN UTARA , JAKARTA BARAT , DKI JAKARTA","https://cctv.molecool.id/Jelambar-002/preview.jpg","https://cctv.molecool.id/Jelambar-002/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
154,"702661","Joglo-026-702661_4","Joglo-026","Joglo-001","Joglo 001","Jl. Taman alfa indah no.34",NULL,"DKI JAKARTA",NULL,"JAKARTA BARAT",NULL,"KEMBANGAN UTARA",NULL,"KEMBANGAN","106.7543632","-6.221603283","rtsp://cctv.molecool.id:554/Joglo-001","rtmp://cctv.molecool.id:1935/static/Joglo-001","https://cctv.molecool.id/Joglo-001/index.m3u8",NULL,"KEMBANGAN , KEMBANGAN UTARA , JAKARTA BARAT , DKI JAKARTA","https://cctv.molecool.id/Joglo-001/preview.jpg","https://cctv.molecool.id/Joglo-001/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
155,"701099","Kali-Baru-001-701099_3","Kali Baru-001","Kali-Baru-001","Kali Baru 001","Jl. Cilincing raya (samping bengkel dinamo)",NULL,"DKI JAKARTA",NULL,"JAKARTA UTARA",NULL,"KALIBARU",NULL,"CILINCING","106.9264536","-6.106915663","rtsp://cctv.molecool.id:554/Kali-Baru-001","rtmp://cctv.molecool.id:1935/static/Kali-Baru-001","https://cctv.molecool.id/Kali-Baru-001/index.m3u8",NULL,"CILINCING , KALIBARU , JAKARTA UTARA , DKI JAKARTA","https://cctv.molecool.id/Kali-Baru-001/preview.jpg","https://cctv.molecool.id/Kali-Baru-001/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
156,"701372","Kamal-Muara-010-701372_3","Kamal Muara-010","Kamal-Muara-001","Kamal Muara 001","Jl. Kamal muara (kantor PKK RW 02)",NULL,"DKI JAKARTA",NULL,"JAKARTA UTARA",NULL,"KAMAL MUARA",NULL,"PENJARINGAN","106.7233648","-6.11230671","rtsp://cctv.molecool.id:554/Kamal-Muara-001","rtmp://cctv.molecool.id:1935/static/Kamal-Muara-001","https://cctv.molecool.id/Kamal-Muara-001/index.m3u8",NULL,"PENJARINGAN , KAMAL MUARA , JAKARTA UTARA , DKI JAKARTA","https://cctv.molecool.id/Kamal-Muara-001/preview.jpg","https://cctv.molecool.id/Kamal-Muara-001/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
157,"704766","Kampung-Melayu-011-704766_3","Kampung Melayu-011","Kampung-Melayu-001","Kampung Melayu 001","Jl. K.H. Abdullah Syafe`i",NULL,"DKI JAKARTA",NULL,"JAKARTA TIMUR",NULL,"KAMPUNG MELAYU",NULL,"JATINEGARA","106.865466","-6.224597","rtsp://cctv.molecool.id:554/Kampung-Melayu-001","rtmp://cctv.molecool.id:1935/static/Kampung-Melayu-001","https://cctv.molecool.id/Kampung-Melayu-001/index.m3u8",NULL,"JATINEGARA , KAMPUNG MELAYU , JAKARTA TIMUR , DKI JAKARTA","https://cctv.molecool.id/Kampung-Melayu-001/preview.jpg","https://cctv.molecool.id/Kampung-Melayu-001/preview.jpg",1,1,"2018-11-21 15:54:21","2022-07-07 09:33:36",NULL
158,"704244","Kampung-Tengah-004-704244_2","Kampung Tengah-004","Kampung-Tengah-001","Kampung Tengah 001","Jl. Datuk Tonggora ( Pertigaan Jl. Raya Bogor Samping Gardu PLN)",NULL,"DKI JAKARTA",NULL,"JAKARTA TIMUR",NULL,"KAMPUNG TENGAH",NULL,"KRAMATJATI","106.8716889","-6.283603631","rtsp://cctv.molecool.id:554/Kampung-Tengah-001","rtmp://cctv.molecool.id:1935/static/Kampung-Tengah-001","https://cctv.molecool.id/Kampung-Tengah-001/index.m3u8",NULL,"KRAMATJATI , KAMPUNG TENGAH , JAKARTA TIMUR , DKI JAKARTA","https://cctv.molecool.id/Kampung-Tengah-001/preview.jpg","https://cctv.molecool.id/Kampung-Tengah-001/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
160,"702249","Kapuk-009-702249_2","Kapuk-009","Kapuk-001","Kapuk 001","Jl. Pedongkelan Raya No. 2",NULL,"DKI JAKARTA",NULL,"JAKARTA BARAT",NULL,"KAPUK",NULL,"CENGKARENG","106.7481538","-6.15227712","rtsp://cctv.molecool.id:554/Kapuk-001","rtmp://cctv.molecool.id:1935/static/Kapuk-001","https://cctv.molecool.id/Kapuk-001/index.m3u8",NULL,"CENGKARENG , KAPUK , JAKARTA BARAT , DKI JAKARTA","https://cctv.molecool.id/Kapuk-001/preview.jpg","https://cctv.molecool.id/Kapuk-001/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
161,"700230","Karang-Anyar-004-700230_3","Karang Anyar-004","Karang-Anyar-001","Karang Anyar 001","Jl. Taman Sari",NULL,"DKI JAKARTA",NULL,"JAKARTA PUSAT",NULL,"KARANG ANYAR",NULL,"SAWAH BESAR","106.82714","-6.15535","rtsp://cctv.molecool.id:554/Karang-Anyar-001","rtmp://cctv.molecool.id:1935/static/Karang-Anyar-001","https://cctv.molecool.id/Karang-Anyar-001/index.m3u8",NULL,"SAWAH BESAR , KARANG ANYAR , JAKARTA PUSAT , DKI JAKARTA","https://cctv.molecool.id/Karang-Anyar-001/preview.jpg","https://cctv.molecool.id/Karang-Anyar-001/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
